0,0.29130234719284587
1,0.3001591052819619
2,0.3124137980972136
3,0.3247240144800365
4,0.3363635445658318
5,0.5498602573224965
6,0.6264138429768297
7,0.6550482791678593
8,0.6582365342077952
9,0.6617297097548421
10,0.6705306477103112
11,0.6804404740950933
12,0.6909730629631003
13,0.6994331751392421
14,0.7037485838937962
15,0.7270193075304082
16,0.727059824223285
17,0.727059824223285
18,0.7340027799628785
19,0.7750631861101974
20,0.7750631861101974
21,0.7762832858393264
22,0.7790507622596177
23,0.8007505020546241
24,0.8074478059978313
25,0.8093842503731143
26,0.809911147631752
27,0.8525189335743882
28,0.8551520070995466
29,0.856097944524878
30,0.856227706804237
31,0.856227706804237
32,0.8586424727436702
33,0.8632172469743569
34,0.8644604476488856
35,0.8741723648480104
36,0.8741723648480104
37,0.8741723648480104
38,0.8743111355607701
39,0.8780634248812444
40,0.8805232231006799
41,0.8805232231006799
42,0.8805232231006799
43,0.8813238880061127
44,0.8813238880061127
45,0.8827734594711417
46,0.8827734594711417
47,0.8827734594711417
48,0.8827734594711417
49,0.8859739626657148
50,0.8859739626657148
51,0.8859739626657148
52,0.8859739626657148
53,0.8859739626657148
54,0.8859739626657148
55,0.8859739626657148
56,0.8859739626657148
57,0.8874302060273763
58,0.8874302060273763
59,0.8874302060273763
60,0.8882298031543314
61,0.8882298031543314
62,0.8882298031543314
63,0.8882298031543314
64,0.8882298031543314
65,0.8882298031543314
66,0.8882298031543314
67,0.8882298031543314
68,0.8882298031543314
69,0.8882298031543314
70,0.8882298031543314
71,0.8882298031543314
72,0.8919030645707058
73,0.8966293963940912
74,0.8966293963940912
75,0.8969211438751152
76,0.8969211438751152
77,0.8984004337677876
78,0.8984004337677876
79,0.8984004337677876
