1,0.9622641509433962
2,0.9622641509433962
3,0.9811320754716981
4,0.9811320754716981
5,0.9811320754716981
6,0.9811320754716981
7,0.9811320754716981
8,0.9811320754716981
9,1.0
10,1.0
11,0.9622641509433962
12,0.9622641509433962
13,0.9622641509433962
14,0.9622641509433962
15,0.9622641509433962
16,0.9622641509433962
17,0.9622641509433962
18,0.9622641509433962
19,0.9622641509433962
20,0.9622641509433962
21,0.9622641509433962
22,0.9622641509433962
23,0.9622641509433962
24,0.9622641509433962
25,0.9622641509433962
26,0.9622641509433962
27,0.9622641509433962
28,0.9622641509433962
29,0.9622641509433962
30,0.9622641509433962
31,0.9622641509433962
32,0.9622641509433962
33,0.9622641509433962
34,0.9622641509433962
35,0.9622641509433962
36,0.9622641509433962
37,0.9622641509433962
38,0.9622641509433962
39,0.9622641509433962
40,0.9622641509433962
41,0.9622641509433962
42,0.9622641509433962
43,0.9622641509433962
44,0.9622641509433962
45,0.9811320754716981
46,0.9811320754716981
47,0.9811320754716981
48,0.9811320754716981
49,0.9811320754716981
50,0.9811320754716981
51,0.9811320754716981
52,0.9811320754716981
53,0.9811320754716981
54,0.9811320754716981
55,0.9811320754716981
56,0.9811320754716981
57,0.9811320754716981
58,0.9811320754716981
59,0.9811320754716981
60,0.9811320754716981
61,0.9811320754716981
62,0.9811320754716981
63,0.9811320754716981
64,0.9811320754716981
65,0.9811320754716981
66,0.9811320754716981
67,0.9811320754716981
68,0.9811320754716981
69,0.9811320754716981
70,0.9811320754716981
71,0.9811320754716981
72,0.9811320754716981
73,0.9811320754716981
74,0.9811320754716981
75,0.9811320754716981
76,0.9811320754716981
77,0.9811320754716981
78,0.9811320754716981
79,0.9811320754716981
80,0.9811320754716981
81,0.9811320754716981
82,0.9811320754716981
83,0.9811320754716981
84,0.9811320754716981
85,0.9811320754716981
86,0.9811320754716981
87,0.9811320754716981
88,0.9811320754716981
89,0.9811320754716981
90,0.9811320754716981
91,0.9811320754716981
92,0.9811320754716981
93,0.9811320754716981
94,0.9811320754716981
95,0.9811320754716981
96,0.9811320754716981
97,0.9811320754716981
98,0.9811320754716981
99,0.9811320754716981
100,0.9811320754716981
101,0.9811320754716981
102,0.9811320754716981
103,0.9811320754716981
104,0.9811320754716981
105,0.9811320754716981
106,0.9811320754716981
107,0.9811320754716981
108,0.9811320754716981
109,0.9811320754716981
110,0.9811320754716981
111,0.9811320754716981
112,0.9811320754716981
113,0.9811320754716981
114,0.9811320754716981
115,0.9811320754716981
116,0.9811320754716981
117,0.9811320754716981
118,0.9811320754716981
119,0.9811320754716981
